CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn,variant
63187,37,Male,24,7,5,21,Premium,Annual,971,4,1,A
63188,52,Female,26,10,2,23,Standard,Monthly,181,6,1,A
63189,43,Female,48,26,7,23,Basic,Monthly,492,28,1,A
63190,60,Female,5,1,8,29,Premium,Quarterly,977,24,1,A
63191,62,Female,29,3,7,28,Premium,Monthly,260,12,1,A
63192,52,Male,31,14,5,28,Basic,Quarterly,104,29,1,A
63193,29,Male,57,11,10,27,Premium,Monthly,562,16,1,A
63194,36,Male,58,9,5,16,Standard,Monthly,715,23,1,B
63195,41,Male,34,26,5,28,Standard,Annual,380,1,1,B
63196,61,Female,46,11,10,24,Premium,Quarterly,321,27,1,B
63197,32,Female,52,2,9,4,Basic,Annual,270,22,1,B
63198,53,Male,26,10,6,28,Standard,Annual,932,2,1,A
63199,25,Female,26,4,9,29,Basic,Annual,312,6,1,A
63200,26,Female,44,16,10,21,Basic,Annual,997,23,1,B
63201,49,Male,40,26,7,26,Basic,Quarterly,743,17,1,A
63202,33,Female,28,19,2,21,Standard,Annual,390,6,1,B
63203,56,Male,7,3,8,26,Basic,Monthly,654,3,1,B
63204,30,Female,30,27,7,16,Premium,Monthly,108,29,1,A
63205,36,Female,13,15,3,24,Standard,Quarterly,364,18,1,A
63206,43,Male,48,26,5,23,Premium,Annual,787,25,1,B
63207,46,Female,1,1,6,22,Standard,Quarterly,345,5,1,B
63208,45,Male,56,20,9,29,Basic,Annual,475,8,1,B
63209,56,Male,51,11,9,16,Standard,Quarterly,902,17,1,A
63210,40,Female,16,18,3,29,Standard,Quarterly,481,18,1,B
63211,57,Female,24,4,9,9,Standard,Monthly,222,2,1,B
63212,52,Female,7,2,8,14,Basic,Annual,771,8,1,A
63213,32,Male,26,17,5,28,Premium,Monthly,115,7,1,B
63214,30,Female,2,2,9,4,Basic,Annual,186,14,1,B
63215,49,Female,36,22,8,17,Standard,Monthly,994,23,1,A
63216,30,Male,43,6,7,18,Basic,Annual,290,1,1,B
63217,31,Female,30,1,8,30,Standard,Annual,386,2,1,B
63218,59,Female,2,18,8,30,Basic,Quarterly,125,26,1,B
63219,35,Male,47,11,7,25,Basic,Annual,412,16,1,A
63220,18,Male,34,19,6,16,Basic,Annual,201,3,1,B
63221,50,Female,22,2,9,23,Premium,Quarterly,379,5,1,A
63222,52,Female,42,6,1,30,Premium,Annual,347,18,1,B
63223,61,Female,41,23,7,26,Standard,Quarterly,219,25,1,A
63224,65,Female,10,2,5,23,Premium,Annual,568,7,1,B
63225,65,Female,4,23,6,23,Standard,Monthly,279,23,1,A
63226,18,Female,2,26,1,25,Basic,Annual,467,21,1,B
63227,40,Female,37,25,8,16,Standard,Quarterly,803,10,1,B
63228,47,Male,53,23,5,21,Standard,Monthly,756,15,1,A
63229,41,Female,44,24,4,30,Premium,Monthly,149,4,1,B
63230,62,Male,51,25,9,26,Standard,Quarterly,327,27,1,B
63231,59,Male,24,25,5,27,Basic,Quarterly,653,9,1,B
63232,65,Female,26,7,9,21,Standard,Monthly,768,19,1,A
63233,53,Female,58,17,8,24,Basic,Monthly,628,25,1,B
63234,36,Female,50,8,4,26,Premium,Monthly,652,17,1,B
63235,56,Female,57,4,9,21,Standard,Monthly,172,21,1,B
63236,43,Female,53,4,7,25,Standard,Annual,243,18,1,B
63237,43,Female,26,2,7,17,Standard,Annual,294,27,1,A
63238,26,Female,57,19,5,22,Premium,Quarterly,808,4,1,B
63239,40,Female,24,16,7,16,Premium,Quarterly,322,30,1,B
63240,29,Male,46,29,6,16,Basic,Annual,613,1,1,B
63241,61,Male,25,7,10,30,Standard,Annual,285,10,1,A
63242,40,Male,40,2,5,18,Standard,Annual,609,24,1,A
63243,61,Female,28,22,10,28,Standard,Quarterly,239,13,1,A
63244,39,Male,34,8,6,27,Standard,Monthly,457,7,1,A
63245,49,Female,52,25,10,25,Standard,Monthly,330,7,1,A
63246,57,Male,49,12,9,23,Premium,Monthly,165,24,1,B
63247,35,Male,53,25,8,21,Basic,Annual,490,7,1,A
63248,55,Male,38,14,9,22,Standard,Annual,349,2,1,A
63249,39,Female,51,4,5,27,Basic,Monthly,626,16,1,B
63250,18,Female,38,21,5,18,Premium,Quarterly,294,30,1,B
63251,34,Male,24,24,8,30,Basic,Annual,986,14,1,B
63252,63,Female,16,11,1,24,Premium,Monthly,318,2,1,B
63253,54,Female,19,22,10,28,Premium,Quarterly,379,13,1,A
63254,42,Female,37,2,5,24,Premium,Monthly,637,7,1,A
63255,37,Male,52,13,6,26,Basic,Annual,475,19,1,A
63256,21,Female,56,19,10,28,Basic,Annual,213,8,1,A
63257,22,Male,38,10,5,27,Premium,Quarterly,975,5,1,B
63258,49,Female,27,7,4,29,Basic,Monthly,505,21,1,A
63259,38,Male,35,5,9,23,Basic,Annual,239,15,1,A
63260,59,Female,35,11,6,16,Premium,Monthly,707,24,1,B
63261,35,Female,37,11,8,24,Basic,Quarterly,170,12,1,A
63262,36,Female,20,23,5,28,Basic,Monthly,923,9,1,A
63263,36,Male,59,13,8,22,Basic,Monthly,553,13,1,A
63264,29,Female,28,30,8,29,Basic,Quarterly,331,15,1,A
63265,22,Female,37,19,0,24,Premium,Quarterly,445,1,1,A
63266,38,Female,39,21,6,26,Premium,Monthly,288,23,1,B
63267,35,Male,47,1,5,29,Basic,Monthly,573,4,1,B
63268,29,Female,57,12,8,23,Basic,Quarterly,765,19,1,A
63269,40,Female,28,18,7,19,Basic,Quarterly,617,1,1,B
63270,53,Male,32,6,9,20,Standard,Quarterly,518,17,1,B
63271,44,Female,43,10,5,25,Premium,Quarterly,730,17,1,B
63272,48,Male,34,20,6,25,Standard,Monthly,110,17,1,B
63273,36,Female,38,16,6,19,Standard,Monthly,480,30,1,A
63274,45,Female,50,26,6,16,Premium,Annual,307,4,1,A
63275,45,Male,46,5,6,19,Standard,Quarterly,625,27,1,B
63276,64,Female,19,10,6,23,Basic,Annual,162,8,1,A
63277,56,Female,41,17,9,17,Standard,Monthly,111,12,1,A
63278,23,Female,32,21,1,26,Basic,Quarterly,491,11,1,A
63279,57,Female,21,1,3,7,Standard,Annual,102,7,1,A
63280,22,Female,13,22,2,25,Premium,Annual,302,19,1,A
63281,42,Female,51,5,3,30,Premium,Monthly,597,6,1,B
63282,58,Male,39,12,6,26,Basic,Annual,498,15,1,B
63283,60,Male,32,4,6,14,Standard,Annual,395,28,1,B
63284,24,Female,2,12,5,22,Standard,Monthly,336,1,1,B
63285,26,Male,27,11,7,21,Standard,Annual,911,4,1,A
63286,56,Male,57,18,10,23,Premium,Annual,260,11,1,A
63287,24,Female,53,13,7,25,Basic,Annual,983,29,1,B
63288,31,Male,51,13,9,22,Premium,Monthly,276,1,1,B
63289,52,Female,26,27,0,30,Premium,Monthly,722,27,1,B
63290,30,Female,25,23,10,18,Basic,Annual,433,1,1,B
63291,36,Female,60,22,0,30,Premium,Monthly,232,11,1,B
63292,64,Male,33,20,10,17,Premium,Annual,664,4,1,A
63293,34,Female,18,22,7,27,Premium,Quarterly,475,17,1,A
63294,35,Female,26,25,10,29,Standard,Annual,687,11,1,A
63295,39,Female,25,25,6,30,Premium,Annual,147,8,1,B
63296,38,Male,43,19,8,24,Basic,Annual,278,22,1,B
63297,23,Male,34,17,8,20,Premium,Annual,126,10,1,A
63298,38,Female,2,5,5,27,Standard,Annual,222,13,1,B
63299,36,Female,5,30,2,24,Standard,Monthly,542,4,1,A
63300,41,Female,35,1,5,26,Standard,Monthly,857,9,1,A
63301,46,Female,1,6,8,23,Premium,Monthly,667,11,1,A
63302,36,Male,57,21,8,21,Standard,Quarterly,803,20,1,B
63303,62,Male,58,8,9,23,Basic,Annual,378,16,1,B
63304,22,Female,36,4,1,29,Standard,Quarterly,380,15,1,B
63305,36,Female,26,3,2,27,Standard,Annual,492,20,1,A
63306,56,Female,57,18,9,29,Standard,Annual,337,14,1,B
63307,23,Female,48,24,10,22,Standard,Annual,825,20,1,B
63308,23,Female,28,11,10,22,Premium,Annual,249,1,1,B
63309,23,Male,56,26,9,26,Basic,Monthly,658,5,1,A
63310,29,Female,51,30,10,23,Basic,Quarterly,222,18,1,A
63311,32,Male,52,22,5,26,Basic,Monthly,528,11,1,A
63312,41,Female,36,18,7,17,Standard,Annual,551,26,1,B
63313,50,Female,6,23,6,21,Standard,Quarterly,418,24,1,A
63314,18,Male,28,14,8,20,Standard,Annual,596,1,1,A
63315,23,Male,41,18,8,18,Basic,Annual,594,23,1,A
63316,65,Male,22,3,7,1,Premium,Monthly,680,6,1,A
63317,56,Female,31,5,4,1,Premium,Annual,862,22,1,A
63318,23,Female,39,11,6,27,Premium,Annual,226,27,1,B
63319,39,Female,50,26,3,22,Standard,Annual,223,23,1,A
63320,38,Female,28,14,7,28,Standard,Annual,910,3,1,B
63321,56,Female,7,2,6,13,Basic,Quarterly,187,17,1,B
63322,28,Female,5,9,1,27,Basic,Quarterly,389,21,1,A
63323,34,Female,33,7,1,23,Standard,Annual,417,27,1,A
63324,56,Male,31,18,9,27,Standard,Quarterly,431,12,1,A
63325,51,Male,48,13,6,18,Standard,Quarterly,228,23,1,B
63326,46,Male,44,12,8,20,Premium,Quarterly,614,17,1,A
63327,37,Female,13,28,1,21,Standard,Annual,443,13,1,A
63328,49,Female,48,9,5,17,Basic,Quarterly,118,24,1,A
63329,63,Male,38,4,7,19,Basic,Annual,182,3,1,A
63330,60,Female,27,24,6,17,Standard,Annual,928,30,1,A
63331,29,Female,60,5,8,29,Premium,Monthly,561,4,1,B
63332,21,Male,27,11,7,18,Premium,Quarterly,730,8,1,A
63333,64,Female,22,1,7,24,Basic,Monthly,926,29,1,B
63334,21,Male,39,4,8,30,Basic,Annual,704,8,1,B
63335,29,Male,33,25,9,20,Basic,Annual,590,23,1,A
63336,53,Male,41,21,8,20,Standard,Quarterly,858,15,1,B
63337,53,Female,46,4,6,9,Basic,Annual,578,16,1,A
63338,52,Female,15,4,8,25,Premium,Annual,760,8,1,A
63339,56,Female,1,8,5,21,Premium,Quarterly,328,2,1,A
63340,61,Female,21,20,1,30,Premium,Monthly,702,11,1,B
63341,41,Female,32,12,3,27,Premium,Annual,434,26,1,A
63342,47,Female,52,30,4,27,Basic,Monthly,325,14,1,B
63343,40,Male,31,13,8,21,Premium,Annual,212,29,1,A
63344,48,Female,53,12,6,21,Basic,Annual,698,23,1,B
63345,54,Female,48,30,6,22,Standard,Monthly,451,14,1,B
63346,25,Female,10,20,1,24,Basic,Monthly,775,11,1,A
63347,46,Female,24,19,5,19,Premium,Annual,611,18,1,B
63348,45,Female,34,23,2,23,Standard,Annual,376,19,1,B
63349,47,Female,40,2,6,20,Standard,Monthly,216,3,1,B
63350,51,Male,20,2,6,6,Standard,Quarterly,911,6,1,A
63351,26,Female,44,1,9,25,Standard,Monthly,814,19,1,B
63352,33,Male,60,15,8,24,Standard,Monthly,809,2,1,B
63353,25,Male,36,22,7,26,Standard,Quarterly,874,26,1,B
63354,20,Female,31,18,2,24,Premium,Monthly,434,7,1,A
63355,44,Female,41,13,6,16,Premium,Annual,372,27,1,B
63356,60,Male,11,3,7,25,Basic,Quarterly,758,25,1,A
63357,37,Female,28,3,1,29,Standard,Monthly,729,3,1,B
63358,52,Male,34,29,9,21,Standard,Quarterly,267,6,1,A
63359,35,Female,54,18,6,23,Premium,Monthly,120,19,1,A
63360,62,Male,55,21,8,22,Premium,Annual,224,24,1,A
63361,42,Male,40,5,6,21,Standard,Annual,775,21,1,A
63362,23,Male,11,1,0,3,Basic,Annual,413,15,1,B
63363,30,Female,7,17,1,27,Basic,Annual,270,15,1,B
63364,43,Female,11,15,5,23,Premium,Annual,180,5,1,A
63365,38,Male,47,20,6,26,Premium,Quarterly,574,20,1,B
63366,57,Female,52,1,5,14,Premium,Quarterly,578,14,1,A
63367,33,Male,30,20,8,23,Standard,Annual,598,14,1,B
63368,41,Female,52,3,0,30,Standard,Quarterly,430,28,1,B
63369,22,Female,6,15,4,30,Basic,Quarterly,416,20,1,B
63370,50,Female,53,18,6,26,Premium,Monthly,613,13,1,A
63371,51,Female,27,7,6,20,Basic,Monthly,187,23,1,B
63372,27,Female,13,26,3,22,Standard,Monthly,986,13,1,A
63373,24,Female,24,29,0,28,Basic,Monthly,540,18,1,B
63374,45,Female,13,14,5,24,Basic,Annual,397,13,1,B
63375,40,Male,39,5,6,29,Basic,Monthly,629,28,1,A
63376,60,Male,5,4,8,30,Premium,Monthly,345,2,1,A
63377,54,Female,57,21,1,23,Standard,Monthly,770,28,1,B
63378,48,Female,41,24,1,21,Premium,Annual,165,8,1,A
63379,58,Male,52,4,5,17,Premium,Annual,359,30,1,B
63380,54,Female,26,29,6,21,Basic,Annual,444,10,1,A
63381,41,Female,10,5,1,27,Standard,Annual,431,26,1,A
63382,55,Female,29,27,0,21,Basic,Annual,313,18,1,A
63383,63,Female,30,16,5,29,Premium,Quarterly,915,23,1,B
63384,21,Male,34,22,8,28,Premium,Monthly,995,13,1,B
63385,61,Male,58,16,10,17,Basic,Annual,468,5,1,B
63386,23,Female,59,30,6,22,Standard,Annual,941,25,1,B
63387,60,Male,40,17,8,28,Standard,Quarterly,370,27,1,A
63388,21,Female,27,21,9,21,Standard,Quarterly,980,10,1,A
63389,43,Female,38,9,5,25,Standard,Annual,427,1,1,B
63390,46,Female,23,27,8,30,Standard,Annual,350,11,1,B
63391,30,Male,24,25,5,18,Premium,Annual,882,10,1,A
63392,30,Female,25,16,6,23,Standard,Annual,505,28,1,B
63393,24,Male,30,23,6,21,Standard,Monthly,161,4,1,A
63394,41,Female,28,10,5,16,Premium,Monthly,233,8,1,A
63395,53,Female,56,1,7,0,Standard,Quarterly,569,24,1,A
63396,63,Male,38,7,10,21,Standard,Monthly,511,30,1,A
63397,54,Female,27,25,6,27,Standard,Quarterly,131,2,1,B
63398,24,Male,37,15,10,18,Premium,Quarterly,526,7,1,A
63399,54,Male,43,2,8,22,Basic,Monthly,319,12,1,B
63400,27,Male,47,19,7,26,Standard,Annual,913,21,1,A
63401,26,Female,44,2,6,24,Basic,Quarterly,535,1,1,A
63402,46,Female,55,19,7,17,Basic,Monthly,979,25,1,B
63403,42,Female,47,16,7,20,Standard,Quarterly,977,10,1,B
63404,48,Female,19,19,0,25,Premium,Monthly,720,7,1,A
63405,42,Female,26,27,8,21,Premium,Annual,631,8,1,B
63406,37,Female,35,17,2,23,Basic,Monthly,425,22,1,B
63407,49,Female,43,27,10,23,Premium,Annual,359,27,1,B
63408,38,Female,38,15,5,29,Standard,Monthly,143,25,1,A
63409,48,Male,27,8,6,19,Standard,Monthly,169,27,1,A
63410,42,Male,51,12,10,24,Premium,Monthly,146,27,1,A
63411,30,Female,36,16,8,29,Basic,Annual,243,14,1,B
63412,23,Male,27,18,6,19,Standard,Quarterly,672,5,1,B
63413,24,Male,24,4,9,17,Premium,Annual,255,29,1,B
63414,65,Male,24,20,5,23,Premium,Monthly,260,18,1,A
63415,64,Male,46,30,5,22,Premium,Monthly,125,30,1,B
63416,56,Female,56,22,6,27,Basic,Quarterly,540,26,1,A
63417,19,Female,44,10,6,29,Standard,Annual,489,7,1,B
63418,56,Female,14,10,9,22,Basic,Monthly,469,4,1,A
63419,26,Female,56,17,8,22,Premium,Quarterly,867,13,1,A
63420,51,Male,5,3,8,15,Premium,Monthly,751,13,1,B
63421,49,Female,33,22,9,17,Standard,Quarterly,469,5,1,A
63422,63,Female,9,23,7,23,Premium,Monthly,425,7,1,A
63423,31,Male,51,21,9,26,Basic,Monthly,516,7,1,B
63424,23,Female,34,16,10,20,Standard,Annual,137,8,1,A
63425,53,Female,18,16,1,23,Standard,Annual,344,8,1,A
63426,38,Female,38,25,6,29,Basic,Quarterly,524,2,1,B
63427,30,Female,54,6,10,28,Premium,Annual,484,1,1,B
63428,49,Female,46,16,6,19,Basic,Quarterly,663,5,1,B
63429,49,Male,59,30,5,22,Basic,Monthly,366,16,1,B
63430,39,Male,25,28,8,20,Premium,Quarterly,913,8,1,B
63431,45,Female,41,30,9,16,Standard,Monthly,512,29,1,A
63432,53,Female,42,23,0,23,Basic,Quarterly,212,30,1,B
63433,51,Male,33,22,6,30,Standard,Annual,380,1,1,A
63434,41,Male,24,3,9,23,Premium,Monthly,536,13,1,A
63435,23,Male,28,18,6,30,Basic,Annual,245,6,1,B
63436,56,Female,7,23,2,26,Basic,Annual,222,29,1,B
63437,19,Female,17,23,9,27,Basic,Quarterly,468,5,1,B
63438,28,Female,15,4,8,30,Standard,Quarterly,393,18,1,A
63439,27,Female,60,29,9,25,Basic,Annual,595,23,1,B
63440,48,Female,57,29,9,17,Standard,Monthly,224,10,1,B
63441,32,Female,38,12,5,21,Premium,Quarterly,663,2,1,A
63442,41,Male,10,1,0,29,Standard,Annual,560,21,1,B
63443,18,Female,38,28,5,27,Basic,Monthly,342,6,1,B
63444,34,Female,42,25,6,23,Basic,Annual,714,3,1,B
63445,54,Female,32,17,3,25,Basic,Monthly,191,14,1,A
63446,40,Male,58,26,7,26,Standard,Quarterly,137,14,1,A
63447,18,Female,52,26,10,19,Standard,Quarterly,201,22,1,B
63448,54,Female,49,10,1,28,Basic,Monthly,483,9,1,B
63449,49,Male,36,19,5,22,Standard,Annual,691,14,1,A
63450,55,Female,30,26,9,29,Premium,Annual,288,20,1,A
63451,54,Male,38,1,8,22,Standard,Quarterly,453,14,1,A
63452,19,Female,16,1,4,12,Basic,Annual,121,18,1,A
63453,52,Female,60,6,5,18,Basic,Monthly,796,14,1,B
63454,60,Male,25,22,9,19,Premium,Quarterly,862,2,1,B
63455,49,Male,33,5,10,23,Standard,Quarterly,390,1,1,B
63456,65,Female,56,12,8,21,Standard,Monthly,731,7,1,A
63457,61,Female,50,3,4,23,Basic,Monthly,826,11,1,B
63458,21,Male,40,5,6,19,Standard,Annual,853,25,1,A
63459,33,Male,40,17,5,29,Premium,Quarterly,734,22,1,B
63460,48,Male,42,25,10,22,Standard,Monthly,287,10,1,A
63461,54,Female,43,10,9,24,Basic,Quarterly,246,9,1,A
63462,49,Male,41,19,10,22,Premium,Monthly,102,25,1,B
63463,58,Male,36,3,7,2,Standard,Annual,415,9,1,B
63464,38,Female,57,1,8,26,Premium,Annual,978,1,1,B
63465,62,Male,27,3,10,27,Standard,Monthly,223,20,1,A
63466,53,Male,9,1,6,16,Basic,Annual,696,25,1,A
63467,50,Female,47,8,6,25,Standard,Quarterly,648,25,1,B
63468,54,Female,3,5,8,26,Standard,Annual,527,23,1,B
63469,35,Female,16,2,8,30,Standard,Monthly,465,6,1,B
63470,61,Female,47,19,4,25,Standard,Quarterly,489,27,1,A
63471,64,Male,47,21,9,21,Basic,Annual,566,23,1,B
63472,22,Male,35,22,9,28,Standard,Quarterly,989,22,1,B
63473,64,Female,38,3,4,18,Basic,Annual,766,16,1,B
63474,59,Male,15,1,4,7,Standard,Monthly,688,15,1,A
63475,59,Female,50,19,1,28,Standard,Monthly,398,6,1,B
63476,58,Female,24,22,5,22,Basic,Quarterly,797,4,1,A
63477,24,Male,58,6,5,26,Standard,Annual,973,7,1,A
63478,29,Male,34,21,5,18,Standard,Monthly,374,18,1,B
63479,45,Male,51,15,8,29,Standard,Quarterly,621,7,1,B
63480,26,Female,48,17,9,30,Premium,Annual,619,1,1,B
63481,54,Female,12,30,1,22,Basic,Annual,237,17,1,B
63482,62,Male,37,3,9,19,Basic,Monthly,680,15,1,A
63483,34,Female,32,5,8,30,Premium,Quarterly,328,16,1,B
63484,38,Female,42,27,7,21,Basic,Quarterly,123,9,1,B
63485,21,Male,2,3,5,2,Basic,Monthly,109,6,1,B
63486,56,Male,40,6,9,29,Premium,Monthly,755,6,1,A
63487,56,Female,19,6,3,23,Premium,Annual,269,14,1,A
63488,61,Female,4,17,1,21,Standard,Quarterly,159,12,1,A
63489,57,Male,27,25,5,25,Standard,Quarterly,597,6,1,B
63490,49,Female,46,3,1,24,Standard,Monthly,268,19,1,A
63491,47,Female,2,24,8,24,Basic,Monthly,934,26,1,A
63492,32,Female,43,26,8,22,Premium,Quarterly,350,21,1,B
63493,49,Female,8,2,10,1,Standard,Annual,948,20,1,A
63494,65,Female,57,21,5,30,Standard,Annual,966,7,1,B
63495,23,Male,41,3,9,28,Basic,Quarterly,207,7,1,B
63496,20,Male,49,1,6,27,Standard,Quarterly,604,7,1,B
63497,18,Female,4,3,5,22,Premium,Quarterly,333,13,1,A
63498,18,Female,1,5,9,24,Basic,Quarterly,198,4,1,B
63499,43,Female,51,1,0,12,Premium,Annual,114,16,1,B
63500,65,Male,26,1,4,29,Basic,Quarterly,744,19,1,A
63501,41,Female,47,11,2,26,Standard,Monthly,311,27,1,A
63502,62,Male,30,1,7,0,Premium,Quarterly,468,28,1,A
63503,45,Male,27,3,7,28,Basic,Quarterly,930,17,1,B
63504,19,Female,19,13,3,22,Premium,Monthly,118,23,1,B
63505,28,Male,55,24,9,17,Premium,Quarterly,917,27,1,A
63506,42,Male,55,8,9,30,Standard,Quarterly,147,29,1,A
63507,51,Female,17,21,8,23,Basic,Monthly,694,12,1,B
63508,28,Female,52,12,0,27,Premium,Monthly,225,17,1,B
63509,18,Female,19,16,9,30,Premium,Quarterly,331,24,1,A
63510,57,Female,38,12,7,25,Standard,Quarterly,954,5,1,B
63511,40,Female,55,11,8,17,Premium,Annual,709,29,1,A
63512,49,Male,44,22,6,19,Premium,Annual,697,27,1,A
63513,43,Female,17,1,3,30,Basic,Monthly,419,11,1,B
63514,58,Male,29,28,5,29,Premium,Monthly,649,20,1,A
63515,60,Male,16,2,8,8,Basic,Quarterly,897,2,1,A
63516,34,Female,43,13,7,23,Basic,Monthly,488,13,1,B
63517,61,Male,1,3,3,15,Basic,Quarterly,584,11,1,A
63518,62,Female,36,22,4,21,Basic,Monthly,890,19,1,B
63519,35,Female,32,3,10,28,Basic,Quarterly,696,24,1,B
63520,54,Female,29,20,5,24,Standard,Monthly,351,13,1,B
63521,51,Female,16,25,4,29,Standard,Monthly,144,22,1,A
63522,20,Female,11,21,0,22,Premium,Monthly,578,21,1,A
63523,64,Male,40,4,5,16,Standard,Annual,423,27,1,A
63524,50,Female,40,12,10,19,Basic,Annual,606,13,1,A
63525,28,Female,45,17,3,29,Basic,Quarterly,334,8,1,A
63526,23,Male,39,30,6,30,Basic,Annual,921,21,1,A
63527,46,Female,37,6,8,25,Standard,Monthly,938,16,1,A
63528,30,Female,35,8,4,30,Premium,Monthly,802,7,1,B
63529,25,Female,25,5,4,24,Basic,Annual,159,20,1,B
63530,34,Female,14,21,4,28,Basic,Monthly,935,1,1,B
63531,53,Male,11,2,7,13,Basic,Annual,605,12,1,A
63532,63,Male,6,5,4,4,Basic,Monthly,851,8,1,B
63533,46,Male,40,24,10,21,Basic,Annual,751,17,1,A
63534,59,Female,52,8,9,18,Basic,Annual,218,13,1,B
63535,54,Female,26,15,8,22,Premium,Monthly,969,25,1,A
63536,53,Male,56,25,8,16,Standard,Monthly,242,1,1,B
63537,63,Female,29,28,1,21,Basic,Quarterly,452,13,1,B
63538,25,Female,58,9,7,24,Standard,Quarterly,981,13,1,A
63539,53,Female,54,4,7,0,Standard,Quarterly,247,21,1,A
63540,26,Female,47,15,9,16,Premium,Monthly,958,21,1,A
63541,54,Male,41,23,7,29,Basic,Annual,303,11,1,B
63542,26,Female,49,18,1,27,Standard,Monthly,262,21,1,B
63543,32,Female,45,2,6,20,Premium,Monthly,858,25,1,A
63544,58,Female,53,4,4,13,Standard,Monthly,909,20,1,A
63545,51,Female,3,27,7,25,Standard,Quarterly,431,2,1,A
63546,62,Female,60,1,6,28,Premium,Monthly,236,16,1,A
63547,42,Female,60,22,8,30,Premium,Annual,401,29,1,A
63548,27,Female,38,24,0,27,Standard,Annual,461,18,1,B
63549,35,Female,30,25,6,16,Standard,Monthly,777,9,1,A
63550,31,Female,7,24,7,26,Standard,Monthly,813,30,1,A
63551,27,Female,4,17,5,21,Basic,Monthly,893,9,1,A
63552,41,Male,45,26,8,20,Basic,Annual,361,27,1,A
63553,39,Female,6,26,2,27,Premium,Annual,448,30,1,A
63554,52,Male,47,19,5,25,Premium,Monthly,294,18,1,B
63555,54,Male,56,3,10,29,Basic,Annual,550,7,1,A
63556,50,Male,37,27,7,19,Premium,Monthly,199,6,1,B
63557,47,Female,33,23,1,24,Premium,Quarterly,455,27,1,A
63558,47,Male,59,22,9,16,Basic,Monthly,997,19,1,A
63559,58,Female,29,26,9,25,Basic,Monthly,433,8,1,A
63560,37,Female,1,2,3,22,Standard,Monthly,144,9,1,A
63561,24,Female,47,19,7,20,Standard,Monthly,761,1,1,A
63562,54,Female,6,15,4,30,Premium,Annual,156,13,1,B
63563,18,Female,32,20,9,17,Premium,Annual,633,21,1,A
63564,64,Female,24,25,8,23,Basic,Annual,290,30,1,A
63565,46,Male,51,7,8,20,Standard,Monthly,344,8,1,B
63566,20,Male,44,1,9,23,Premium,Monthly,585,7,1,A
63567,63,Male,46,18,7,23,Standard,Annual,934,16,1,B
63568,57,Female,43,27,5,18,Basic,Quarterly,964,7,1,A
63569,43,Female,7,27,2,26,Basic,Monthly,501,10,1,A
63570,64,Female,58,3,4,1,Standard,Quarterly,521,7,1,A
63571,34,Female,42,9,8,24,Standard,Monthly,540,7,1,B
63572,27,Female,39,10,9,26,Standard,Monthly,938,6,1,B
63573,47,Female,21,19,10,25,Standard,Quarterly,458,7,1,B
63574,65,Female,19,11,8,28,Premium,Annual,261,4,1,B
63575,55,Female,39,17,10,16,Premium,Quarterly,800,22,1,B
63576,45,Female,7,1,1,16,Standard,Annual,499,21,1,B
63577,64,Male,32,10,10,26,Standard,Monthly,749,25,1,A
63578,32,Male,52,23,9,18,Basic,Monthly,515,29,1,B
63579,18,Female,17,22,5,26,Basic,Monthly,830,13,1,B
63580,43,Female,20,25,9,30,Basic,Quarterly,263,3,1,B
63581,43,Male,40,1,3,17,Basic,Annual,218,30,1,B
63582,34,Female,18,15,2,27,Standard,Quarterly,400,2,1,A
63583,18,Male,34,10,8,23,Basic,Quarterly,574,22,1,B
63584,64,Male,24,18,8,18,Standard,Quarterly,288,29,1,B
63585,41,Male,40,19,8,24,Premium,Annual,442,8,1,B
63586,54,Male,22,1,5,6,Basic,Quarterly,244,6,1,B
63587,35,Female,34,29,9,23,Basic,Quarterly,443,24,1,A
63588,45,Male,44,2,7,19,Premium,Annual,442,17,1,A
63589,63,Female,38,29,8,16,Premium,Annual,349,3,1,A
63590,31,Female,51,27,10,18,Premium,Quarterly,206,15,1,A
63591,28,Male,50,20,8,25,Standard,Monthly,544,21,1,A
63592,39,Female,34,30,1,22,Basic,Quarterly,180,29,1,B
63593,52,Female,33,22,10,19,Basic,Monthly,542,7,1,B
63594,52,Male,54,21,9,27,Premium,Monthly,157,16,1,B
63595,51,Male,36,10,6,27,Standard,Monthly,866,30,1,A
63596,49,Female,53,11,6,25,Basic,Quarterly,565,8,1,A
63597,65,Female,40,1,4,14,Basic,Annual,399,5,1,A
63598,38,Female,40,11,4,29,Standard,Quarterly,104,22,1,A
63599,39,Female,9,26,1,21,Premium,Quarterly,146,3,1,A
63600,22,Male,35,26,10,25,Premium,Monthly,605,15,1,B
63601,31,Male,33,9,7,28,Standard,Quarterly,560,3,1,A
63602,54,Female,1,9,1,26,Basic,Quarterly,337,11,1,A
63603,20,Male,39,18,9,27,Basic,Quarterly,590,17,1,A
63604,65,Female,25,26,5,27,Standard,Quarterly,537,16,1,A
63605,50,Male,26,13,10,20,Basic,Annual,721,1,1,A
63606,18,Female,53,18,9,17,Premium,Annual,427,18,1,B
63607,55,Female,27,1,7,7,Standard,Quarterly,458,7,1,B
63608,51,Male,52,1,8,24,Premium,Annual,118,9,1,B
